X,Y,objectid,id,name,text_,tickets,tickets_info,images,url,place_address,latitude,longitude,place,date_from,date_to,first_image
16.6081230000714,49.1950509997518,83,90436,Brněnský varhanní festival: S dětmi světem hudby,"Marek Stefanski (Polsko) &#8211; varhany
Dětský pěvecký sbor Kantiléna &#8211; sbormistr Michal Jančík
&nbsp;
„S dětmi světem hudby“

S. Bach, F. Mendelssohn-Bartholdy, M. Surzynski, B. Britten, P. Eben

&nbsp;
Na koncertě v jezuitském kostele na vynikajících varhanách se představí u nás poprvé významný polský umělec Marek Stefanski, který momentálně působí jako varhaník v Krakově. Interpret hrající na prestižních festivalech rozezní královský nástroj skladbami všech slohových stylů, které doplní vlastní improvizací.  Vystoupí společně s Dětským pěveckým sborem Kantiléna pod vedením Michala Jančíka za varhanního doprovodu Martina Jakubíčka.
&nbsp;",,,https://www.gotobrno.cz/wp-content/uploads/2020/08/kantilena-brnensky-varhanni-festival.jpg,https://www.gotobrno.cz/akce/brnensky-varhanni-festival-s-detmi-svetem-hudby/,,49.195051,16.608123,,2020/09/23 00:00:00+00,2020/09/23 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/08/kantilena-brnensky-varhanni-festival.jpg
16.6036449001767,49.2042786002359,84,78470,V síti,"3 herečky, 3 pokojíčky, 10 dní a 2458 sexuálních predátorů. Radikální experiment otevírá tabuizované téma zneužívání dětí na internetu. Tři dospělé herečky s dětskými rysy se vydávají na sociální sítě, aby v přímém přenosu prožily zkušenost dvanáctiletých dívek online. Ve věrných kopiích dětských pokojů chatují a skypují s muži, kteří je na netu aktivně vyhledali a oslovili. Drtivá většina těchto mužů požaduje sex přes webkameru, posílá fotky svých penisů a odkazy na porno. Děti jsou dokonce vystaveny vydírání. Dokumentární film Barbory Chalupové a Víta Klusáka vypráví strhující drama tří hrdinek alias „dvanáctiletých dívek&#8220;, pro které se účast na experimentu, od castingu až po osobní schůzky s predátory pod dozorem ochranky, stává zásadní životní zkušeností. Predátorské taktiky se postupně obracejí proti svým strůjcům: Z lovců se stávají lovení. (Aerofilms)",,Vstupenky je možné koupit online na www.kinoart.cz.,https://www.gotobrno.cz/wp-content/uploads/2020/05/51ac38f8b6ce2c3e8b5a332f163953e5.jpg,https://www.gotobrno.cz/akce/v-siti-2/,Cihlářská 643/19,49.2042786,16.6036449,,2020/09/23 00:00:00+00,2020/09/23 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/05/51ac38f8b6ce2c3e8b5a332f163953e5.jpg
16.6089086001435,49.1975523997901,85,91984,Cyrano z Bergeracu | NT Live | záznam,"Mistrovské dílo Edmunda Rostanda v úpravě dramatika Martina Crimpa režíruje Jamie Lloyd, který hvězdného Jamese McAvoye na divadle obsadil už do dramat Tři deštivé dny, Macbeth a komedie Čtrnáctý hrabě Gurney. Přímý přenos představí divadlo Playhouse ve West Endu.
Proslulý svým ostrým perem i mečem, Cyrano má téměř všechno – jen kdyby mohl získat i srdce své milované Roxane. V tom mu brání jediný, zato opravdu velký problém: jeho nos, který je stejně obrovský jako jeho srdce. Porazí jedinečného muže narcistická společnost? Nebo může jeho umění zacházet se slovy rozzářit Roxanin svět?
V režii ceněného Jamieho Lloyda (NT Live: Omyly jedné noci, Zrada s Tomem Hiddlestonem) známá hra ožije lingvistickou vynalézavostí, aby oslavila Cyranův silný a rezonující vzdor vůči konvencím.
Režie: Jamie Lloyd
Hrají: James McAvoy, Adam Best, Anita-Joy Uwajeh
Anglické znění s českými titulky
Předběžná délka představení: 180 minut (bude upřesněno)","Dospělí - 324&nbsp;Kč",,"https://www.gotobrno.cz/wp-content/uploads/2017/06/scala-11-of-13-e1500767731148.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/scala-5-of-13-e1500767743152.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/scala-interier-e1500767762390.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/scala-interier-2-e1500767776264.jpg",https://www.gotobrno.cz/akce/cyrano-z-bergeracu-nt-live-zaznam/,"Moravské nám. 127/3, Brno-město, Brno, Česko",49.1975524,16.6089086,,2020/09/23 00:00:00+00,2020/09/23 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/06/scala-11-of-13-e1500767731148.jpg
16.6089086001435,49.1975523997901,86,91551,Tenet,"Hlavní zbraní hrdiny akčního sci-fi spektáklu filmového vizionáře Christophera Nolana je jediné slovo &#8211; TENET. V temném světě mezinárodní špionáže bojuje o záchranu celého světa. Vydává se na extrémně komplikovanou misi, ve které pro časoprostor neplatí pravidla, tak jak je známe.","Dospělí - 140&nbsp;Kč,Studenti - 120&nbsp;Kč,Senioři - 120&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/08/5eb06aee8b096b3718c7e6f66f56804e-88543.jpg,https://www.gotobrno.cz/akce/tenet-2/,"Moravské nám. 127/3, Brno-město, Brno, Česko",49.1975524,16.6089086,,2020/09/23 00:00:00+00,2020/09/23 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/08/5eb06aee8b096b3718c7e6f66f56804e-88543.jpg
16.6087271000319,49.1925790002833,87,35213,Oktoberfest na Zelňáku,"Je to tu! V posledním týdnu září to zase na Zelňáku pořádně rozjedem v rámci oslav svatby Ludvíka Bavorského a Terezy Sasko-Hildeburgské! Tak, jak velí tradice v bavorském Mnichově, i my jsme zavedli zvyk, že koncem září pozvedneme v Brně litrové číše a za doprovodu hlasitého řinčení skla rozvlníme hladiny bronzového moku Märzen z pěti originálních pivovarů a obštastníme s nimi svoje chuťové pohárky!
Jako každý rok se můžete těšit na březňáky od Paulaner, Hacker-Pschorr, Spaten, Bayerische Staatsbrauerei Weihenstephan a Lowenbrau!",,,https://www.gotobrno.cz/wp-content/uploads/2018/09/oktoberfest.jpg,https://www.gotobrno.cz/akce/oktoberfest-na-zelnaku/,"Zelný trh, Brno-město, Brno, Česko",49.192579,16.6087271,,2020/09/24 00:00:00+00,2020/09/27 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2018/09/oktoberfest.jpg
16.5806651112667,49.1864823068979,88,91063,Body Worlds,"Originální výstava o lidském těle Body Worlds z dílny zakladatele metody plastinace Gunthera von Hagense poprvé v Brně
Výstava provede své návštěvníky cyklem lidského života od početí, přes zrození, růst, dospělost, stáří až ke smrti. Výstava na celotělových exponátech ukazuje lidské tělo do všech detailů. Od kůže přes svalstvo, kostru až k nervovému systému, oběhové soustavě, dýchací soustavě a všem orgánům lidského těla. Celou výstavou návštěvníky provedou speciálně vyškolení studenti medicíny.
Výstava Body Worlds klade zvláštní důraz na zdravý životní styl, upozorňuje nejen na rizika způsobená kouřením, ale věnuje se také obezitě a dalším civilizačním chorobám. Zčernalé plíce kuřáka jsou odstrašujícím příkladem, stejně jako tělo s vrstvami podkožního a meziorgánového tuku. Součástí výstavy je praktický nácvik první pomoci, školení, jak správně kontaktovat tísňovou linku a jak se chovat v život ohrožujících situacích jako je autonehoda, úraz či požár.
 „Věříme, že po komplikovaném konci minulého školního roku pedagogové i rodiče přivítají výstavu, na které se děti během dvou hodin naučí, pochopí a prakticky osvojí o lidském těle víc než za mnoho hodin strávených ve škole“, upozorňuje Květa Havelková z pořádající společnosti JVS GROUP.
Výstava Body Worlds vznikla v evropské laboratoři a její exponáty byly vytvořeny z těl evropských dobrovolných dárců a zcela tak odpovídá současné evropské legislativě. Plastináty vyrobené v laboratořích Gunthera von Hagense se využívají jako učební pomůcky na středních a vysokých školách po celé Evropě i v Americe. Samotnou výstavu již viděly miliony návštěvníků na několika kontinentech, naposledy byla prezentována v Německu.
 „Ze zkušeností z předchozích výstav o lidském těle víme, že tyto výstavy se pro mnoho dětí stávají inspirací při výběru budoucího povolání. A to nejen lékařské profese, ale i jako zdravotní sestry, záchranáři apod. Potřeba poznat lidské tělo a pomáhat je v dětech hluboce zakořeněna a na této výstavě se u mnoha z nich ještě rozvine,“ doplňuje Květa Havelková.","Dospělí - 300&nbsp;Kč,Studenti - 250&nbsp;Kč,Mládež (6-15 let) - 200&nbsp;Kč",,"https://www.gotobrno.cz/wp-content/uploads/2020/09/body-worlds.jpg,https://www.gotobrno.cz/wp-content/uploads/2020/09/body-worlds-2.jpg",https://www.gotobrno.cz/akce/body-worlds/,"Výstaviště 405/1, Pisárky, 64700 Brno-Brno-střed, Česko",49.18648231,16.58066511,,2020/09/24 00:00:00+00,2021/01/31 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/body-worlds.jpg
16.5977672996295,49.2080735998623,89,90229,Vinnetou,"Znáte čestnějšího hrdinu??? Dobrodružství může začít!!! Už brzy ve vašich srdcích!!!
V jako Vznešený
I  jako Indian
N jako Neporazitelný
N jako Neohrožený
E jako  Energický
T jako  Tajemný
O jako  Old Shatterhand
U jako  Udatný

Velká scéna
Délka představení: 55 minut bez přestávky
Pro diváky 6+",,"dospělý / 120 kč
snížené vstupné (student, důchodce, dítě) / 100 kč",https://www.gotobrno.cz/wp-content/uploads/2020/08/vinnetou-11-1920x1281-1.jpg,https://www.gotobrno.cz/akce/vinnetou-4/,"Tučkova 922/34, Veveří, 602 00 Brno, Česko",49.2080736,16.5977673,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/08/vinnetou-11-1920x1281-1.jpg
16.6036449001767,49.2042786002359,90,91818,Disco,"Na povrchu se všechno zdá být perfektní. Mirjam je devatenáctiletá teenagerka, která jde příkladem, ať už jako mistryně světa v disco freestyle tancích nebo jako chlouba moderně působícího evangelického hnutí Friheten. Pod ideální maskou ale prožívá Mirjam duchovní i fyzickou úzkost, kterou ji působí dospívání, problémy v rodině a tlak okolí. Praskliny se rychle šíří. Mirjam zkouší všechno, rozhovory s příbuznými, motivační nahrávky charismatických kazatelů, tvrdší trénink… Zoufalství zavede dospívající dívku do náruče nové kongregace, která pod konzervativním zevnějškem maskuje temné kultické jádro. Disco je netradiční film o dospívání, přijetí sebe sama, fanatismu a bizarních formách spirituality v éře sociálních sítí.  V hlavní roli září ve svém filmovém debutu hvězda oblíbeného teenagerského seriálu SKAM Josefine Frida. (Artcam Films)","Dospělí - 110&nbsp;Kč,Studenti - 90&nbsp;Kč,Senioři - 90&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/09/3ea8ba81844484aac6c69861b43ce59f-91818.jpg,https://www.gotobrno.cz/akce/disco/,Cihlářská 643/19,49.2042786,16.6036449,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/3ea8ba81844484aac6c69861b43ce59f-91818.jpg
16.6036449001767,49.2042786002359,91,91832,Naděje,"Anja a Tomas představují pár, jakých známe mnoho. Oba jsou ve středním věku, v plné síle, pevně spojeni dětmi a rodinou. Z jejich romantické lásky už po letech soužití mnoho nezbylo, žijí spíše vedle sebe než spolu a většinu energie dávají do své práce. Tomasův přístup už dokonce hraničí s workoholismem. Anja jako divadelní režisérka právě zažívá triumf díky premiéře nejnovějšího představení, když jí lékaři oznámí, že má fatální neléčitelný nádor a před sebou pouhé tři měsíce života. Do Vánoc zbývá jeden den, dětem nic říct nechce a jediný, o koho se Anja může opřít je Tomas. Anja se rozhodne být silná a bojovat. Může smrtící diagnóza dát jejich rozbitý vztah znovu dohromady nebo už mezi nimi opravdu nic nezbylo? I ve chvíli, kdy jsou vaše šance minimální, naděje vždycky existuje.(Bontonfilm)","Dospělí - 130&nbsp;Kč,Studenti - 110&nbsp;Kč,Senioři - 110&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/09/67241d4f5ea78df772ead6d3436500f6-91832.jpg,https://www.gotobrno.cz/akce/nadeje/,Cihlářská 643/19,49.2042786,16.6036449,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/67241d4f5ea78df772ead6d3436500f6-91832.jpg
16.6085108836279,49.2069944789696,92,86299,Nejtek / Wróblewski / Klápště,"Projekt čtyř výrazných osobností české hudební scény, které působí v různých tělesech napříč žánry. Kapela kombinuje vlivy jazzové tradice, současné vážné hudby, hudby lidové a improvizace.
Michal Nejtek je významný skladatel soudobé hudby, jako interpret působí například v NTS, Malina-Liška-Nejtek nebo v kapele Michala Pavlíčka
Miloš Klápště je jedním z nejvyhledávanějších basistů v Čechách (Aneta Langerová, Beata Hlavenková, Dorota Barová, Janoušek-Wróblewski Quartet&#8230;)
Michal Wróblewski je leadrem několika českých, norských i mezinárodních těles (E Converso, KIAP,
MW Ensemble, Swomp, Janoušek-Wróblewski Quartet)
Jan Chalupa je originální bubeník s nezaměnitelnou energií, působí v různých uskupeních napříč žánry, například: E Converso, Talaqpo, Paliome, Pražský Improvizační Orchestr, Voila nebo Jananas. Účasní se jazzových, experimentálních, soudobě-klasických i popových projektů hudebníků z celého světa.
Michal Nejtek- klavír
Miloš Klápště- kontrabas
Michal Wróblewski- saxofon
Jan Chalupa- bicí",Dobrovolné - ,Vstupné dobrovolné,https://www.gotobrno.cz/wp-content/uploads/2020/05/ponava-cafe.jpg,https://www.gotobrno.cz/akce/nejtek-wroblewski-klapste/,park Lužánky,49.20699448,16.60851088,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/05/ponava-cafe.jpg
16.6025319728796,49.1973361037606,93,91453,"MAOK &#8211; koncert &#8222;Hudba vnitřních světů&#8220;","Nepropásněte letos jedinou příležitost užít si s námi vynikajícího slovenského hudebníka MAOKA na jevišti samotného. 
Bude to večer nabitý krásnou atmosférou a hudbou, která hýčká, hladí na duši a léčí&#8230;
&#8222;Vnímejte, jak se vaše tělo uvolňuje v meditaci či jemném tanci a na tváři se vám objevuje úsměv. Zní nádherná hudba a vaše starosti mizí v dálce&#8230; &#8220;
Pro tento slavnostní večer jsme zvolily krásné prostory Červeného kostela, Komenského nám. 2, Brno-střed
Koncert začíná v 19 h. Registrace a vstup do sálu je od 18:30.
Prosíme, přijďte včas. Koncert je na sezení, ale po stranách nebo uprostřed bude prostor na tanec. V případě chladnějšího počasí doporučujeme si donést deku, aby vám bylo příjemně.
Přijďte, těšíme se na vás!","Dospělí - 390&nbsp;Kč,Dospělí - 440&nbsp;Kč,Dospělí - 500&nbsp;Kč",Vstupné v předprodeji do půlnoci 15. 9. 2020: vstupenka standardní – 440 Kč zvýhodněná vstupenka pro dva – 390 Kč / os. (780 Kč celkem) Vstupné od 16. 9. 2020 a v místě konání koncertu: plné vstupné – 500 Kč,https://www.gotobrno.cz/wp-content/uploads/2020/09/maok-brno-24-9-2020.jpg,https://www.gotobrno.cz/akce/maok-koncert-hudba-vnitrnich-svetu/,"Komenského náměstí 218/4, 602 00 Brno",49.1973361,16.60253197,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/maok-brno-24-9-2020.jpg
16.5810115995566,49.1839923000371,94,91994,"VIDA! After Dark: Sex, drugs &#038; rock&#8217;n&#8217;roll","Užijte si další z večerů pro dospělé ve VIDA! science centru, tentokrát to bude opravdu žhavé.
Díky speciálním brýlím si vyzkoušíte opilost i účinky LSD či extáze. Zjistíte, jaké technologie skrývají vibrátory a rozšíříte své znalosti antikoncepce. Těšte se na jedinečný stand up Dua Docentky o lidské sexualitě a nenechte si ujít stanoviště Loono.cz, kde vás mladí lékaři a studenti medicíny seznámí s kampaní Dole dobrý věnované reprodukčnímu zdraví. Vyrobíte si také vlastní otvíráky s motivem nejrůznějších drog pod mikroskopem.
Opět se můžete těšit i na tematický Chytrý kvíz. Atmosféru zaručeně skvěle doplní legendární brněnský bar Úplně Všude a rytmus nestárnoucího rokenrolu.
Naposledy si také užijete osvětlenou venkovní expozici a výhled na nejkrásnější pavilony brněnského výstaviště.","Dospělí - 138&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/09/vida-after-dark-sex-drugs-rocknroll.jpg,https://www.gotobrno.cz/akce/vida-after-dark-sex-drugs-rocknroll/,"Křížkovského 554/12, Staré Brno, 603 00 Brno, Česko",49.1839923,16.5810116,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/vida-after-dark-sex-drugs-rocknroll.jpg
16.6041623998489,49.1962483001103,95,89498,„Sen“ Operní pantomima,"Czech Ensemble Baroque
PROGRAM M. Haydn: Der Traum, poloscénické provedení pantomimy
SOLI K. T. Lichtenecker, J. M. Procházka, M. Böhmová
VYPRAVĚČ A. Goldflam – v jednání
„Snová” opera Michaela Haydna s vypravěčem Arnoštem Goldflamem.

 koncert cyklu Bacha na Mozarta!

Již dávno před Wagnerovým vynálezem Gesamtkunstwerk, přišli někteří autoři s ideou zesílení účinku hudby, slova a obrazu na publikum. Bratr slavnějšího Josefa, Michael Haydn, tuto myšlenku přetavil do pravého divadelního „fantasy“. Snové obrazy se snoubí v syntéze hudebních vokálních a instrumentálních žánrů, aby strhly posluchače do fantastického víru pozdně barokních emocí.",,,https://www.gotobrno.cz/wp-content/uploads/2020/08/bach-s-mozartem-v-besednim-dome-c-tino-kratochvil-scaled.jpg,https://www.gotobrno.cz/akce/sen-operni-pantomima/,"Komenského nám. 534/8, 602 00 Brno-Brno-střed, Česko",49.1962483,16.6041624,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/08/bach-s-mozartem-v-besednim-dome-c-tino-kratochvil-scaled.jpg
16.6036449001767,49.2042786002359,96,91313,Provinční městečko E,"Odkaz Velké vlastenecké války v Rusku stále
silně rezonuje. Putinovská garnitura toho umně využívá, aby v maloměstě, jež se
stalo symbolem vítězství nad fašismem, získávala v současné agresivní politice
podporu obyvatel.
V malém ruském městě Jelňa na samém západě země
se nic moc zajímavého neděje. Místní ho hromadně opouštějí a ti, kteří zůstali,
mají jen málo životních radostí. Jednou z nich je vítězství nad fašismem. V
začátcích války nechal Stalin město – za cenu obrovských ztrát na životech –
symbolicky osvobodit, aby svému lidu vdechl naději a posílil ducha hrdinství.
Osobně laděný snímek začínajícího dokumentaristy Dmitrije Bogoljubova sleduje
osudy dvou místních patriotů a jejich blízkých po dobu tří let. Zatímco
dospívající Máša objíždí vlastenecké srazy a pěje zde písně o dávno padlých
recích, stárnoucí Sergej vykopává jejich kosti a tajně sní o změně poměrů.
Snímek jejich prostřednictvím ukazuje, jak nezhojené trauma z války prosakuje
napříč generacemi, formuje společenský život obyčejných Rusů a pomocí politické
propagandy volně přechází do nenávisti k současnému „fašistickému“ Západu.",,Vstupenky je možné koupit online na www.kinoart.cz.,https://www.gotobrno.cz/wp-content/uploads/2020/09/8144d7e226fad3d15e36e036d18f0141-91313.png,https://www.gotobrno.cz/akce/provincni-mestecko-e/,Cihlářská 643/19,49.2042786,16.6036449,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/8144d7e226fad3d15e36e036d18f0141-91313.png
16.6036449001767,49.2042786002359,97,91846,Corpus Christi,"Dvacetiletý Daniel projde v nápravném zařízení pro mladistvé duchovní proměnou. Chtěl by se stát knězem, s jeho trestním rejstříkem na to ovšem nemůže ani pomyslet. Když je propuštěn a má začít pracovat v truhlárně na malém městě, převlékne se po příjezdu do kněžského a díky náhodě se ujímá péče o místní farnost. Příchod mladého charismatického pastýře rozčeří stojaté vody a místní komunita, krutě zasažená tragédií, k níž tu došlo, může s jeho pomocí začít pomalu léčit své rány. Uspěje Daniel ve svém poslání? A za jakou cenu?(AČFK)",,Vstupenky je možné koupit online na www.kinoart.cz.,https://www.gotobrno.cz/wp-content/uploads/2020/09/39c8037703d854498954eed009bc023e-91846.jpg,https://www.gotobrno.cz/akce/corpus-christi/,Cihlářská 643/19,49.2042786,16.6036449,,2020/09/24 00:00:00+00,2020/09/24 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/39c8037703d854498954eed009bc023e-91846.jpg
16.6125059998185,49.195622700094,98,82339,WWW NEUROBEAT,"WWW Neurobeat
Dystopické vize a obrazy šílenství v textech Lubomíra Typlta, Sifonova úderná poetika surového přednesu a hypnotické, drásající beaty získaly svou další podobu na čtvrtém albu Neutopíš se dvakrát v téže řece. Na rytmice skladeb se podílel i Pavel Fajt, který s kapelou dlouhodobě spolupracuje zejména jako koncertní perkusista. Album vyšlo na labelu Big Boss stejně jako jejich kultovní nahrávka Neurobeat. Srovnáme všechny rozdíly a nerovnosti – i kdyby kvůli tomu měly praskat vaše kosti.
https://bandzone.cz/wwwneurobeat
&nbsp;
Předprodej:
on-line http://bit.ly/2POgoUe
V cenových vlnách 240 / 260 / 300 + provize",,,https://www.gotobrno.cz/wp-content/uploads/2020/06/31_www-neurobeat-scaled.jpg,https://www.gotobrno.cz/akce/www-neurobeat/,"Sukova 4, Brno-město, Brno, Česko",49.1956227,16.612506,,2020/09/25 00:00:00+00,2020/09/25 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/06/31_www-neurobeat-scaled.jpg
16.6081230000714,49.1950509997518,99,89445,Rajlich 100 / 100 × 100: HOMMAGE À JAN RAJLICH,"Mezinárodní plakátová akce připravená Janem Rajlichem  ml. a Sdružením Bienále Brno představí 100 původních autorských plakátů, vytvořených na základě výzvy stovkou designérů  z 30 zemí světa jako poctu zakladateli Mezinárodního bienále grafického designu v Brně,  malíři a grafikovi Janu Rajlichovi st. (1920-2016).
Nad akcí převzali záštitu ICO-D International Council of Design v Montrealu, Bohumil Šimek, hejtman Jihomoravského kraje, primátorka města Brna JUDr. Markéta Vaňková.
Výstava je součástí projektu Moravské galerie RAJLICH 100 a spadá do cyklu výstav SBB Brno &#8211; hlavní město grafického designu (č. 73).
Organizátor: SBB / Sdružení Bienále Brno /
Spolupořadatel výstavy: Moravská galerie v Brně
Autor výstavy Jan Rajlich ml. vycházel v zadání pro vyzvané designéry ze skutečnosti, že Jan Rajlich st. proslul ve světě jako:
&#8211; tvůrce plakátů, typograf, průkopník jednotného vizuálního stylu a informační grafiky v  Československu
&#8211; zakladatel Mezinárodního bienále grafického designu v Brně  a 30 let prezident jeho organizačního výboru (1963-1992)
&#8211; publicista, pedagog a organizátor kulturního života
&#8211; usiloval ve své tvorbě o propojení mezi designem a uměním
&#8211; propagoval design vizuálních komunikací a jeho respekt ve společnosti
Výstavy 100 originálních plakátů na počest 100. výročí narození malíře a grafika Jana Rajlicha, zakladatele Bienále grafického designu v Brně se účastní svými originálními přímo pro tuto akci vytvořenými plakáty 100 pozvaných výtvarníků z 30 zemí celého světa. Mezi nimi nalezneme řadu ikon světového i českého grafického designu a plakátové tvorby.
Z Brna: František Borovec, Jiří Eliška, Václav Houf, Alena Jedličková, Boris Mysliveček, Jan Rajlich ml. a Martin Skalický. Z Česka dále: Karel Aubrecht, Peter Bankov, Pavel Beneš, Michal Cihlář, Václav Johanus, Petr Kubín, Dagmar Kučerová-Lanatová, Karel Míšek, Vladimír Netolička, Aleš Najbrt, Pavel Noga, Jaroslav Pejčoch, Zdeněk Světlík, Jindřich Štreit, Jiří Toman a Zdeněk Ziegler.
Ze Slovenska: Andrej Haščák, Fero Jablonovský, Pavel Choma, Peter Javorík, Dušan Junek, Mykola Kovalenko, Vladislav Rostoka. Stanislav Stankoci, Vladimír Vološin a Jozef Vydrnák.
Ze zahraničí dále (výběr): Eduardo Barrera Arambarri MX, Xavier Bermúdez MX, Subrata Bhowmick, IN, Ken Cato, AU Jochen Fiedler DE, Stasys Eidrigevicius LT, Jianping He CN/DE, Fons Hickmann DE, Vladimir Chaika RU, Seymour Chwast US, Paul Ibou BE, Piotr Kunce PL, Helmut Langer DE, Yossi Lemel IL, Leo Lin TW, Rico Lins BR, Uwe Loesch DE, Pekka Loiri FI, João Machado PT, Lech Majewski PL, Piotr Młodożeniec PL, Keizo Matsui JP, Chaz Maviyane-Davies ZA/US, Finn Nygaard DK, István Orosz HU, Ryszard Otręba PL, Robert L. Peters CA, Kari Piippo FI, Chen Pingbo CN, Władysław Pluta PL, Péter Pócs HU, Alain Le Quernec FR, Dan Reisinger IL †, Phil Risbeck US, Mehdi Saedi IR, U. G. Sato JP, Felipe Taborda BR, Fumio Tachibana JP, Kan Tai-Keung CN, David Tartakover IL, Parisa Tashakori IR/US, Boris Trofimov RU, Niklaus Troxler CH, Oleg Veklenko UA, Gert Wunderlich DE, Xu Wang CN a další&#8230;
100 plakátů 100 designérů bude vystaveno v Místodržitelském paláci Moravské galerie v Brně.
ProjektRajlich 100je záměrným časovým pozastavením tradičního bienálového maratonu, s cílem podívat se na historii Bienále Brno ze zpětné perspektivy tvůrčího osudu jejího zakladatele Jana Rajlicha, významné brněnské osobnosti mezinárodního významu, jehož zásluhou je Bienále Brno a město Brno trvale zakotveno na mezinárodní mapě grafického designu.
Vernisáž výstavy proběhne 24. září v 17:30 v Místodržitelském paláci. ",,"Pro výstavu v Pražákově paláci: 80 / 40 / 150 Kč (základní / snížené / rodinné)
Kombinované vstupné do všech výstav Rajlich 100: 120 / 60 / 220 Kč (základní / snížené / rodinné)",https://www.gotobrno.cz/wp-content/uploads/2017/05/moravske-namesti-jost-e1498826158446.jpg,https://www.gotobrno.cz/akce/rajlich-100-100-x-100-hommage-a-jan-rajlich/,,49.195051,16.608123,,2020/09/25 00:00:00+00,2021/02/28 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/05/moravske-namesti-jost-e1498826158446.jpg
16.6042211002611,49.195438199848,100,88104,Rafani,"Atrium Pražákova paláce bude po celý rok &#8222;zasvěceno&#8220; skupině Rafani. Rafani vystupují již dvacet let jako celek, nehledě na to, kdo aktuálně jsou jejich jednotliví členové. V Moravské galerii se představí výstavou, jejíž formát by byl v současném filmovém světě přirovnán k seriálu, či možná ještě lépe k minisérii Netflixu, jejíž jednotlivé díly mají sice rozdílné náměty, ale stejné herce a režiséry. Jedná se totiž o projekt, který se šestkrát od základů promění. Rafani budou v Moravské galerii prezentovat výsledky poměrně intenzivní práce, přičemž se chystají pracovat s různými médii od instalací, přes plakáty, performance, videa, či zásahy do veřejného prostoru. Jednotlivé dílčí výstavy budou spojovat témata, jež Rafani ve své tvorbě rozvíjí a každá z nich bude navíc navazovat na některý z konkrétních projektů, které skupina již realizovala v minulosti. V Pražákově paláci je však pojedná jinak, aktualizovaně a v novém kontextu. Rok Rafana zahájí výstava Zdroj, pracující s motivem kruhového jezera, který skupina použila před 11 lety ve Galerii Václava Špály. Volba této výstavy na začátek projektu není náhodná: voda pro členy skupiny představuje metaforu, tajuplný zdroj, který se obrací do minulosti.
První výstava pod názvem S20E01: Zdroj bude k vidění do 8. 11. 2020. 
Vernisáž proběhne v 19:00 na nádvoří Pražákova paláce.
Termíny jednotlivých výstav:
S20E01: Zdroj  od 25. 9. 2020 do 8. 11. 2020
S20E02: Hranice  od 19. 11. 2020 do 31. 1. 2021
S21E03: Hnutí  od 11. 2. do 11. 4. 2021
S21E04: SMRA  od 22. 4. do 20. 6. 2021
S21E05: Ne  od 8. 7. do 6. 9. 2021
S21E06: Triglav  od 23. 9. do 14. 11. 2021",Zdarma - ,,"https://www.gotobrno.cz/wp-content/uploads/2017/06/prazakuv-palac-e1501361453723.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/jurkovicova-e1501361432114.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/jurkovicova-vila-2-1.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/umeleckoprumyslove-e1501361417686.jpg",https://www.gotobrno.cz/akce/rafani/,"Husova 18, Brno-město, Brno, Česko",49.1954382,16.6042211,,2020/09/25 00:00:00+00,2021/08/29 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/06/prazakuv-palac-e1501361453723.jpg
